2026-05-18 10:03:24.916 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=FAILURE | DURATION=174ms | DESC=Access token refresh | ERROR=Refresh token not found
2026-05-18 14:50:37.011 [AUDIT] ACTION=UPDATE_BREAK_POLICY | RESOURCE=BreakPolicy | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=69ms | DESC=Update break policy | ERROR=-
2026-05-18 14:57:27.048 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=213ms | DESC=Access token refresh | ERROR=-
2026-05-18 14:57:27.048 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=213ms | DESC=Access token refresh | ERROR=-
2026-05-18 14:59:15.086 [AUDIT] ACTION=CREATE_BREAK_POLICY | RESOURCE=BreakPolicy | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=FAILURE | DURATION=22ms | DESC=Create break policy | ERROR=Break policy already exists with name: Demo
2026-05-18 14:59:23.309 [AUDIT] ACTION=CREATE_BREAK_POLICY | RESOURCE=BreakPolicy | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=19ms | DESC=Create break policy | ERROR=-
2026-05-18 15:59:08.984 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=105ms | DESC=Access token refresh | ERROR=-
2026-05-18 15:59:09.106 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=70ms | DESC=Access token refresh | ERROR=-
2026-05-18 16:16:02.913 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=79ms | DESC=Access token refresh | ERROR=-
2026-05-18 16:16:02.924 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=74ms | DESC=Access token refresh | ERROR=-
2026-05-18 16:19:50.750 [AUDIT] ACTION=UPDATE_BREAK_POLICY | RESOURCE=BreakPolicy | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=92ms | DESC=Update break policy | ERROR=-
2026-05-18 16:30:01.102 [AUDIT] ACTION=DELETE_BREAK_POLICY | RESOURCE=BreakPolicy | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=100ms | DESC=Soft-delete break policy | ERROR=-
2026-05-18 16:30:07.552 [AUDIT] ACTION=UPDATE_BREAK_POLICY | RESOURCE=BreakPolicy | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=0ms | DESC=Update break policy | ERROR=-
2026-05-18 16:30:13.535 [AUDIT] ACTION=UPDATE_BREAK_POLICY | RESOURCE=BreakPolicy | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=0ms | DESC=Update break policy | ERROR=-
2026-05-18 16:32:40.101 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=169ms | DESC=Access token refresh | ERROR=-
2026-05-18 16:32:40.153 [AUDIT] ACTION=UPDATE_HOLIDAY | RESOURCE=Holiday | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=7ms | DESC=Update holiday — affects org-wide leave calendar | ERROR=-
2026-05-18 16:45:37.974 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=147ms | DESC=Access token refresh | ERROR=-
2026-05-18 16:49:32.420 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=56ms | DESC=Access token refresh | ERROR=-
2026-05-18 16:49:32.503 [AUDIT] ACTION=CREATE_HOLIDAY | RESOURCE=Holiday | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=34ms | DESC=Create holiday — affects org-wide leave calendar | ERROR=-
2026-05-18 16:49:42.820 [AUDIT] ACTION=DELETE_HOLIDAY | RESOURCE=Holiday | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=21ms | DESC=Delete holiday | ERROR=-
2026-05-18 16:49:50.196 [AUDIT] ACTION=DELETE_HOLIDAY | RESOURCE=Holiday | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=11ms | DESC=Delete holiday | ERROR=-
2026-05-18 17:05:07.987 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=109ms | DESC=Access token refresh | ERROR=-
2026-05-18 17:05:07.988 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=105ms | DESC=Access token refresh | ERROR=-
2026-05-18 17:09:18.036 [AUDIT] ACTION=DELETE_HOLIDAY | RESOURCE=Holiday | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=116ms | DESC=Soft-delete holiday | ERROR=-
2026-05-18 17:12:01.451 [AUDIT] ACTION=UPDATE_HOLIDAY | RESOURCE=Holiday | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=8ms | DESC=Update holiday | ERROR=-
2026-05-18 17:12:30.468 [AUDIT] ACTION=UPDATE_HOLIDAY | RESOURCE=Holiday | USER=yashraj.gmtechnosys@gmail.com | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=25ms | DESC=Update holiday | ERROR=-
2026-05-18 17:51:26.956 [AUDIT] ACTION=REFRESH_TOKEN | RESOURCE=Auth | USER=anonymous | IP=0:0:0:0:0:0:0:1 | STATUS=SUCCESS | DURATION=343ms | DESC=Access token refresh | ERROR=-
